2025-03-26T22:26:15.387+09:00  INFO 36508 --- [main] com.example.signup.SignupApplication     : Starting SignupApplication using Java 17.0.10 with PID 36508 (C:\Users\USER\signup\signup\build\classes\java\main started by USER in C:\Users\USER\signup\signup)
2025-03-26T22:26:15.395+09:00 DEBUG 36508 --- [main] com.example.signup.SignupApplication     : Running with Spring Boot v3.2.6, Spring v6.1.8
2025-03-26T22:28:36.453+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration imm_calendar_time -> org.hibernate.type.BasicTypeReference@14f060b8
2025-03-26T22:28:36.453+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration imm_binary -> org.hibernate.type.BasicTypeReference@7a0ab480
2025-03-26T22:28:36.453+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration imm_serializable -> org.hibernate.type.BasicTypeReference@79df80a4
2025-03-26T22:28:36.587+09:00  INFO 16808 --- [main] o.s.o.j.p.SpringPersistenceUnitInfo      : No LoadTimeWeaver setup: ignoring JPA class transformer
2025-03-26T22:28:36.608+09:00  INFO 16808 --- [main] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Starting...
2025-03-26T22:28:36.721+09:00  INFO 16808 --- [main] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@30eedaa4
2025-03-26T22:28:36.724+09:00  INFO 16808 --- [main] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Start completed.
2025-03-26T22:28:36.758+09:00  WARN 16808 --- [main] org.hibernate.orm.deprecation            : HHH90000025: MySQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2025-03-26T22:28:36.775+09:00 DEBUG 16808 --- [main] o.h.t.d.sql.spi.DdlTypeRegistry          : addDescriptor(12, org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@b70fa38) replaced previous registration(org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@45c423b3)
2025-03-26T22:28:36.776+09:00 DEBUG 16808 --- [main] o.h.t.d.sql.spi.DdlTypeRegistry          : addDescriptor(-9, org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@7e31d53b) replaced previous registration(org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@68d8eb4f)
2025-03-26T22:28:36.776+09:00 DEBUG 16808 --- [main] o.h.t.d.sql.spi.DdlTypeRegistry          : addDescriptor(-3, org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@64757d56) replaced previous registration(org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@4813d0)
2025-03-26T22:28:36.776+09:00 DEBUG 16808 --- [main] o.h.t.d.sql.spi.DdlTypeRegistry          : addDescriptor(4003, org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@702096ef) replaced previous registration(org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@5f0d8937)
2025-03-26T22:28:36.776+09:00 DEBUG 16808 --- [main] o.h.t.d.sql.spi.DdlTypeRegistry          : addDescriptor(4001, org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@105dc04d) replaced previous registration(org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@504b8705)
2025-03-26T22:28:36.776+09:00 DEBUG 16808 --- [main] o.h.t.d.sql.spi.DdlTypeRegistry          : addDescriptor(4002, org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@24a8e40d) replaced previous registration(org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@175f859e)
2025-03-26T22:28:36.776+09:00 DEBUG 16808 --- [main] o.h.t.d.sql.spi.DdlTypeRegistry          : addDescriptor(2004, org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@69fe7090) replaced previous registration(org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@6501b105)
2025-03-26T22:28:36.776+09:00 DEBUG 16808 --- [main] o.h.t.d.sql.spi.DdlTypeRegistry          : addDescriptor(2005, org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@66ab924) replaced previous registration(org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@6df2af02)
2025-03-26T22:28:36.776+09:00 DEBUG 16808 --- [main] o.h.t.d.sql.spi.DdlTypeRegistry          : addDescriptor(2011, org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@779228dc) replaced previous registration(org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@1f7336b2)
2025-03-26T22:28:36.778+09:00 DEBUG 16808 --- [main] o.h.t.d.jdbc.spi.JdbcTypeRegistry        : addDescriptor(NCharTypeDescriptor) replaced previous registration(CharTypeDescriptor)
2025-03-26T22:28:36.778+09:00 DEBUG 16808 --- [main] o.h.t.d.jdbc.spi.JdbcTypeRegistry        : addDescriptor(NVarcharTypeDescriptor) replaced previous registration(VarcharTypeDescriptor)
2025-03-26T22:28:36.778+09:00 DEBUG 16808 --- [main] o.h.t.d.jdbc.spi.JdbcTypeRegistry        : addDescriptor(LongNVarcharTypeDescriptor) replaced previous registration(LongVarcharTypeDescriptor)
2025-03-26T22:28:36.780+09:00 DEBUG 16808 --- [main] o.h.t.d.jdbc.spi.JdbcTypeRegistry        : addDescriptor(NClobTypeDescriptor(DEFAULT)) replaced previous registration(ClobTypeDescriptor(DEFAULT))
2025-03-26T22:28:36.780+09:00 DEBUG 16808 --- [main] o.h.t.d.jdbc.spi.JdbcTypeRegistry        : addDescriptor(2005, ClobTypeDescriptor(STREAM_BINDING)) replaced previous registration(ClobTypeDescriptor(DEFAULT))
2025-03-26T22:28:36.782+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration null -> org.hibernate.type.NullType@4d8056bf
2025-03-26T22:28:36.782+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Type registration key [null] overrode previous entry : `org.hibernate.type.NullType@3002e397`
2025-03-26T22:28:36.785+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration org.hibernate.type.DurationType -> basicType@1(java.time.Duration,3015)
2025-03-26T22:28:36.786+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration Duration -> basicType@1(java.time.Duration,3015)
2025-03-26T22:28:36.786+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.time.Duration -> basicType@1(java.time.Duration,3015)
2025-03-26T22:28:36.788+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration org.hibernate.type.OffsetDateTimeType -> basicType@2(java.time.OffsetDateTime,3003)
2025-03-26T22:28:36.788+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration OffsetDateTime -> basicType@2(java.time.OffsetDateTime,3003)
2025-03-26T22:28:36.788+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.time.OffsetDateTime -> basicType@2(java.time.OffsetDateTime,3003)
2025-03-26T22:28:36.788+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration org.hibernate.type.ZonedDateTimeType -> basicType@3(java.time.ZonedDateTime,3003)
2025-03-26T22:28:36.788+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration ZonedDateTime -> basicType@3(java.time.ZonedDateTime,3003)
2025-03-26T22:28:36.788+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.time.ZonedDateTime -> basicType@3(java.time.ZonedDateTime,3003)
2025-03-26T22:28:36.789+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration org.hibernate.type.OffsetTimeType -> basicType@4(java.time.OffsetTime,3007)
2025-03-26T22:28:36.789+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration OffsetTime -> basicType@4(java.time.OffsetTime,3007)
2025-03-26T22:28:36.789+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.time.OffsetTime -> basicType@4(java.time.OffsetTime,3007)
2025-03-26T22:28:36.790+09:00 DEBUG 16808 --- [main] o.h.type.spi.TypeConfiguration$Scope     : Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@143413cd] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@4b32465]
2025-03-26T22:28:37.512+09:00  INFO 16808 --- [main] o.h.e.t.j.p.i.JtaPlatformInitiator       : HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2025-03-26T22:28:37.513+09:00 DEBUG 16808 --- [main] o.h.type.spi.TypeConfiguration$Scope     : Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@143413cd] to SessionFactoryImplementor [org.hibernate.internal.SessionFactoryImpl@1ce8084a]
2025-03-26T22:28:37.581+09:00 TRACE 16808 --- [main] o.h.type.spi.TypeConfiguration$Scope     : Handling #sessionFactoryCreated from [org.hibernate.internal.SessionFactoryImpl@1ce8084a] for TypeConfiguration
2025-03-26T22:28:37.581+09:00  INFO 16808 --- [main] j.LocalContainerEntityManagerFactoryBean : Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-03-26T22:28:37.831+09:00  INFO 16808 --- [main] o.s.d.j.r.query.QueryEnhancerFactory     : Hibernate is in classpath; If applicable, HQL parser will be used.
2025-03-26T22:28:38.404+09:00  INFO 16808 --- [main] c.e.signup.service.NaverApiService       : NaverApiService initialized with dependencies
2025-03-26T22:28:38.524+09:00  WARN 16808 --- [main] JpaBaseConfiguration$JpaWebConfiguration : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-03-26T22:28:38.919+09:00  INFO 16808 --- [main] o.s.s.web.DefaultSecurityFilterChain     : Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@104861ff, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@3564caf8, org.springframework.security.web.context.SecurityContextHolderFilter@6b732d6, org.springframework.security.web.header.HeaderWriterFilter@79b07ccd, org.springframework.web.filter.CorsFilter@ce15aa, org.springframework.security.web.authentication.logout.LogoutFilter@26be5ee, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@6b50017c, org.springframework.security.web.session.ConcurrentSessionFilter@7f62fa28, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@153f6a67, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@5b3c2e59, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@3dabf112, org.springframework.security.web.session.SessionManagementFilter@78c7d992, org.springframework.security.web.access.ExceptionTranslationFilter@12620e98, org.springframework.security.web.access.intercept.AuthorizationFilter@7adc8212]
2025-03-26T22:28:39.235+09:00  INFO 16808 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port 8080 (http) with context path ''
2025-03-26T22:28:39.241+09:00  INFO 16808 --- [main] com.example.signup.SignupApplication     : Started SignupApplication in 4.758 seconds (process running for 5.053)
2025-03-26T22:28:39.292+09:00 DEBUG 16808 --- [main] org.hibernate.SQL                        : 
    select
        count(*) 
    from
        board_category bc1_0
2025-03-26T22:29:03.024+09:00  INFO 16808 --- [http-nio-8080-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-03-26T22:29:03.025+09:00  INFO 16808 --- [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet        : Initializing Servlet 'dispatcherServlet'
2025-03-26T22:29:03.025+09:00  INFO 16808 --- [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet        : Completed initialization in 0 ms
2025-03-26T22:29:33.378+09:00  INFO 16808 --- [http-nio-8080-exec-4] c.e.signup.controller.UserController     : ===== Starting Naver Login Process =====
2025-03-26T22:29:33.386+09:00  INFO 16808 --- [http-nio-8080-exec-4] c.e.signup.service.NaverApiService       : ===== Naver Authorization URL Generation =====
2025-03-26T22:29:33.386+09:00  INFO 16808 --- [http-nio-8080-exec-4] c.e.signup.service.NaverApiService       : Client ID: WteM7gNGfkJM9lP0SWpl
2025-03-26T22:29:33.386+09:00  INFO 16808 --- [http-nio-8080-exec-4] c.e.signup.service.NaverApiService       : Client Secret: exists
2025-03-26T22:29:33.386+09:00  INFO 16808 --- [http-nio-8080-exec-4] c.e.signup.service.NaverApiService       : Redirect URI (original): http://localhost:8080/login/naver/callback
2025-03-26T22:29:33.386+09:00  INFO 16808 --- [http-nio-8080-exec-4] c.e.signup.service.NaverApiService       : Redirect URI (encoded): http://localhost:8080/login/naver/callback
2025-03-26T22:29:33.386+09:00  INFO 16808 --- [http-nio-8080-exec-4] c.e.signup.service.NaverApiService       : State: 1e77aacd-2d3f-4e7b-801e-c60f82493fa8
2025-03-26T22:29:33.386+09:00  INFO 16808 --- [http-nio-8080-exec-4] c.e.signup.service.NaverApiService       : Generated URL: https://nid.naver.com/oauth2.0/authorize?response_type=code&client_id=WteM7gNGfkJM9lP0SWpl&redirect_uri=http://localhost:8080/login/naver/callback&state=1e77aacd-2d3f-4e7b-801e-c60f82493fa8
2025-03-26T22:29:33.386+09:00  INFO 16808 --- [http-nio-8080-exec-4] c.e.signup.service.NaverApiService       : ===========================================
2025-03-26T22:29:33.386+09:00  INFO 16808 --- [http-nio-8080-exec-4] c.e.signup.controller.UserController     : Redirecting to Naver Authorization URL: https://nid.naver.com/oauth2.0/authorize?response_type=code&client_id=WteM7gNGfkJM9lP0SWpl&redirect_uri=http://localhost:8080/login/naver/callback&state=1e77aacd-2d3f-4e7b-801e-c60f82493fa8
2025-03-26T22:29:33.776+09:00  INFO 16808 --- [http-nio-8080-exec-5] c.e.signup.controller.UserController     : ===== Naver callback processing =====
2025-03-26T22:29:33.776+09:00  INFO 16808 --- [http-nio-8080-exec-5] c.e.signup.controller.UserController     : Naver callback received - code: ulsQVY3C8YoBH4mTFO, state: 1e77aacd-2d3f-4e7b-801e-c60f82493fa8
2025-03-26T22:29:33.776+09:00  INFO 16808 --- [http-nio-8080-exec-5] c.e.signup.service.NaverApiService       : ===== Getting User Info from Naver =====
2025-03-26T22:29:33.776+09:00  INFO 16808 --- [http-nio-8080-exec-5] c.e.signup.service.NaverApiService       : Code: ulsQVY3C8YoBH4mTFO
2025-03-26T22:29:33.776+09:00  INFO 16808 --- [http-nio-8080-exec-5] c.e.signup.service.NaverApiService       : State: 1e77aacd-2d3f-4e7b-801e-c60f82493fa8
2025-03-26T22:29:33.776+09:00  INFO 16808 --- [http-nio-8080-exec-5] c.e.signup.service.NaverApiService       : Token URL: https://nid.naver.com/oauth2.0/token?grant_type=authorization_code&client_id=WteM7gNGfkJM9lP0SWpl&client_secret=knW6aJgVW8&code=ulsQVY3C8YoBH4mTFO&state=1e77aacd-2d3f-4e7b-801e-c60f82493fa8
2025-03-26T22:29:34.062+09:00  INFO 16808 --- [http-nio-8080-exec-5] c.e.signup.service.NaverApiService       : Token Response Status: 200 OK
2025-03-26T22:29:34.063+09:00  INFO 16808 --- [http-nio-8080-exec-5] c.e.signup.service.NaverApiService       : Token Response Body: {"access_token":"AAAAPP3cEuFY88j6beUfErF8gnyOF8UlH2O_iS8REDRb2sNZbyDmkBi7JSToz6tniy7DRsPxHxrYWd2H-9ME8gpl7vo","refresh_token":"uO7zhonWzWus0LopYEVQPv7rdHVTox7ZsAOATI8cPL2x6jr142r2pDxwQkcCYYxsdVb90Wf3N6hbsf3qZbzamYG1Z9976Um4biinr1hAkUJz275k9ozWTMhSnHJ4rJpk0","token_type":"bearer","expires_in":"3600"}
2025-03-26T22:29:34.210+09:00  INFO 16808 --- [http-nio-8080-exec-5] c.e.signup.service.NaverApiService       : User Info Response Status: 200 OK
2025-03-26T22:29:34.210+09:00  INFO 16808 --- [http-nio-8080-exec-5] c.e.signup.service.NaverApiService       : User Info Response Body: {"resultcode":"00","message":"success","response":{"id":"l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo","age":"20-29","gender":"F","mobile":"010-4338-3841","mobile_e164":"+821043383841","name":"\uad8c\uccb4\uc740","birthday":"05-16","birthyear":"2000"}}
2025-03-26T22:29:34.211+09:00  INFO 16808 --- [http-nio-8080-exec-5] c.e.signup.controller.UserController     : Retrieved user info - ID: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo, Name: ±ÇÃ¼Àº, Email: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo@naver.com, Provider: NAVER
2025-03-26T22:29:34.238+09:00 DEBUG 16808 --- [http-nio-8080-exec-5] org.hibernate.SQL                        : 
    select
        ue1_0.user_idx,
        ue1_0.city,
        ue1_0.created_at,
        ue1_0.email,
        ue1_0.gender,
        ue1_0.naver_user_id,
        ue1_0.nickname,
        ue1_0.password,
        ue1_0.profile_image,
        ue1_0.provider,
        ue1_0.province,
        ue1_0.updated_at,
        ue1_0.user_id,
        ue1_0.user_name 
    from
        user_entity ue1_0 
    where
        ue1_0.user_id=?
2025-03-26T22:29:34.246+09:00  INFO 16808 --- [http-nio-8080-exec-5] com.example.signup.service.UserService   : Checking if user exists - userId: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo, exists: true
2025-03-26T22:29:34.252+09:00  INFO 16808 --- [http-nio-8080-exec-5] c.e.signup.controller.UserController     : User exists in database: true
2025-03-26T22:29:34.253+09:00  INFO 16808 --- [http-nio-8080-exec-5] c.e.signup.controller.UserController     : Existing user found. Processing login...
2025-03-26T22:29:34.254+09:00 DEBUG 16808 --- [http-nio-8080-exec-5] org.hibernate.SQL                        : 
    select
        ue1_0.user_idx,
        ue1_0.city,
        ue1_0.created_at,
        ue1_0.email,
        ue1_0.gender,
        ue1_0.naver_user_id,
        ue1_0.nickname,
        ue1_0.password,
        ue1_0.profile_image,
        ue1_0.provider,
        ue1_0.province,
        ue1_0.updated_at,
        ue1_0.user_id,
        ue1_0.user_name 
    from
        user_entity ue1_0 
    where
        ue1_0.user_id=?
2025-03-26T22:29:34.256+09:00  INFO 16808 --- [http-nio-8080-exec-5] com.example.signup.service.UserService   : User loaded: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo
2025-03-26T22:29:34.257+09:00  INFO 16808 --- [http-nio-8080-exec-5] c.e.signup.controller.UserController     : User loaded from database - ID: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo, Nickname: ¾È³ç123, Provider: NAVER
2025-03-26T22:29:34.258+09:00  INFO 16808 --- [http-nio-8080-exec-5] c.e.signup.controller.UserController     : Security context set for user: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo
2025-03-26T22:29:34.259+09:00  INFO 16808 --- [http-nio-8080-exec-5] c.e.signup.controller.UserController     : Current authentication: UsernamePasswordAuthenticationToken, Principal: org.springframework.security.core.userdetails.User [Username=l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Authenticated: true
2025-03-26T22:29:34.263+09:00  INFO 16808 --- [http-nio-8080-exec-6] c.e.signup.controller.UserController     : Home page accessed - Authentication: AnonymousAuthenticationToken [Principal=anonymousUser, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=0:0:0:0:0:0:0:1, SessionId=957AAB5D67753DE7DE4F2EDDD36D8D1F], Granted Authorities=[ROLE_ANONYMOUS]]
2025-03-26T22:29:38.824+09:00  INFO 16808 --- [http-nio-8080-exec-2] c.e.signup.controller.UserController     : ===== Starting Naver Login Process =====
2025-03-26T22:29:38.825+09:00  INFO 16808 --- [http-nio-8080-exec-2] c.e.signup.service.NaverApiService       : ===== Naver Authorization URL Generation =====
2025-03-26T22:29:38.825+09:00  INFO 16808 --- [http-nio-8080-exec-2] c.e.signup.service.NaverApiService       : Client ID: WteM7gNGfkJM9lP0SWpl
2025-03-26T22:29:38.825+09:00  INFO 16808 --- [http-nio-8080-exec-2] c.e.signup.service.NaverApiService       : Client Secret: exists
2025-03-26T22:29:38.825+09:00  INFO 16808 --- [http-nio-8080-exec-2] c.e.signup.service.NaverApiService       : Redirect URI (original): http://localhost:8080/login/naver/callback
2025-03-26T22:29:38.825+09:00  INFO 16808 --- [http-nio-8080-exec-2] c.e.signup.service.NaverApiService       : Redirect URI (encoded): http://localhost:8080/login/naver/callback
2025-03-26T22:29:38.825+09:00  INFO 16808 --- [http-nio-8080-exec-2] c.e.signup.service.NaverApiService       : State: b3f68d2b-e171-45eb-b90a-450c6e7b0a28
2025-03-26T22:29:38.825+09:00  INFO 16808 --- [http-nio-8080-exec-2] c.e.signup.service.NaverApiService       : Generated URL: https://nid.naver.com/oauth2.0/authorize?response_type=code&client_id=WteM7gNGfkJM9lP0SWpl&redirect_uri=http://localhost:8080/login/naver/callback&state=b3f68d2b-e171-45eb-b90a-450c6e7b0a28
2025-03-26T22:29:38.825+09:00  INFO 16808 --- [http-nio-8080-exec-2] c.e.signup.service.NaverApiService       : ===========================================
2025-03-26T22:29:38.825+09:00  INFO 16808 --- [http-nio-8080-exec-2] c.e.signup.controller.UserController     : Redirecting to Naver Authorization URL: https://nid.naver.com/oauth2.0/authorize?response_type=code&client_id=WteM7gNGfkJM9lP0SWpl&redirect_uri=http://localhost:8080/login/naver/callback&state=b3f68d2b-e171-45eb-b90a-450c6e7b0a28
2025-03-26T22:29:39.091+09:00  INFO 16808 --- [http-nio-8080-exec-3] c.e.signup.controller.UserController     : ===== Naver callback processing =====
2025-03-26T22:29:39.091+09:00  INFO 16808 --- [http-nio-8080-exec-3] c.e.signup.controller.UserController     : Naver callback received - code: dpY1lTuXsYAwruFnY0, state: b3f68d2b-e171-45eb-b90a-450c6e7b0a28
2025-03-26T22:29:39.091+09:00  INFO 16808 --- [http-nio-8080-exec-3] c.e.signup.service.NaverApiService       : ===== Getting User Info from Naver =====
2025-03-26T22:29:39.091+09:00  INFO 16808 --- [http-nio-8080-exec-3] c.e.signup.service.NaverApiService       : Code: dpY1lTuXsYAwruFnY0
2025-03-26T22:29:39.091+09:00  INFO 16808 --- [http-nio-8080-exec-3] c.e.signup.service.NaverApiService       : State: b3f68d2b-e171-45eb-b90a-450c6e7b0a28
2025-03-26T22:29:39.091+09:00  INFO 16808 --- [http-nio-8080-exec-3] c.e.signup.service.NaverApiService       : Token URL: https://nid.naver.com/oauth2.0/token?grant_type=authorization_code&client_id=WteM7gNGfkJM9lP0SWpl&client_secret=knW6aJgVW8&code=dpY1lTuXsYAwruFnY0&state=b3f68d2b-e171-45eb-b90a-450c6e7b0a28
2025-03-26T22:29:39.206+09:00  INFO 16808 --- [http-nio-8080-exec-3] c.e.signup.service.NaverApiService       : Token Response Status: 200 OK
2025-03-26T22:29:39.206+09:00  INFO 16808 --- [http-nio-8080-exec-3] c.e.signup.service.NaverApiService       : Token Response Body: {"access_token":"AAAAPP3cEuFY88j6beUfErF8gnyOF8UlH2O_iS8REDRb2sNZbyDmkBi7JSToz6tniy7DRsPxHxrYWd2H-9ME8gpl7vo","refresh_token":"uO7zhonWzWus0LopYEVQPv7rdHVTox7ZsAOATI8cPL2x6jr142r2pDxwQkcCYYxsdVb90Wf3N6hbsf3qZbzamYG1Z9976Um4biinr1hAkUJz275k9ozWTMhSnHJ4rJpk0","token_type":"bearer","expires_in":"3600"}
2025-03-26T22:29:39.304+09:00  INFO 16808 --- [http-nio-8080-exec-3] c.e.signup.service.NaverApiService       : User Info Response Status: 200 OK
2025-03-26T22:29:39.304+09:00  INFO 16808 --- [http-nio-8080-exec-3] c.e.signup.service.NaverApiService       : User Info Response Body: {"resultcode":"00","message":"success","response":{"id":"l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo","age":"20-29","gender":"F","mobile":"010-4338-3841","mobile_e164":"+821043383841","name":"\uad8c\uccb4\uc740","birthday":"05-16","birthyear":"2000"}}
2025-03-26T22:29:39.304+09:00  INFO 16808 --- [http-nio-8080-exec-3] c.e.signup.controller.UserController     : Retrieved user info - ID: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo, Name: ±ÇÃ¼Àº, Email: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo@naver.com, Provider: NAVER
2025-03-26T22:29:39.306+09:00 DEBUG 16808 --- [http-nio-8080-exec-3] org.hibernate.SQL                        : 
    select
        ue1_0.user_idx,
        ue1_0.city,
        ue1_0.created_at,
        ue1_0.email,
        ue1_0.gender,
        ue1_0.naver_user_id,
        ue1_0.nickname,
        ue1_0.password,
        ue1_0.profile_image,
        ue1_0.provider,
        ue1_0.province,
        ue1_0.updated_at,
        ue1_0.user_id,
        ue1_0.user_name 
    from
        user_entity ue1_0 
    where
        ue1_0.user_id=?
2025-03-26T22:29:39.307+09:00  INFO 16808 --- [http-nio-8080-exec-3] com.example.signup.service.UserService   : Checking if user exists - userId: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo, exists: true
2025-03-26T22:29:39.308+09:00  INFO 16808 --- [http-nio-8080-exec-3] c.e.signup.controller.UserController     : User exists in database: true
2025-03-26T22:29:39.308+09:00  INFO 16808 --- [http-nio-8080-exec-3] c.e.signup.controller.UserController     : Existing user found. Processing login...
2025-03-26T22:29:39.309+09:00 DEBUG 16808 --- [http-nio-8080-exec-3] org.hibernate.SQL                        : 
    select
        ue1_0.user_idx,
        ue1_0.city,
        ue1_0.created_at,
        ue1_0.email,
        ue1_0.gender,
        ue1_0.naver_user_id,
        ue1_0.nickname,
        ue1_0.password,
        ue1_0.profile_image,
        ue1_0.provider,
        ue1_0.province,
        ue1_0.updated_at,
        ue1_0.user_id,
        ue1_0.user_name 
    from
        user_entity ue1_0 
    where
        ue1_0.user_id=?
2025-03-26T22:29:39.309+09:00  INFO 16808 --- [http-nio-8080-exec-3] com.example.signup.service.UserService   : User loaded: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo
2025-03-26T22:29:39.310+09:00  INFO 16808 --- [http-nio-8080-exec-3] c.e.signup.controller.UserController     : User loaded from database - ID: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo, Nickname: ¾È³ç123, Provider: NAVER
2025-03-26T22:29:39.310+09:00  INFO 16808 --- [http-nio-8080-exec-3] c.e.signup.controller.UserController     : Security context set for user: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo
2025-03-26T22:29:39.310+09:00  INFO 16808 --- [http-nio-8080-exec-3] c.e.signup.controller.UserController     : Current authentication: UsernamePasswordAuthenticationToken, Principal: org.springframework.security.core.userdetails.User [Username=l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Authenticated: true
2025-03-26T22:29:39.312+09:00  INFO 16808 --- [http-nio-8080-exec-4] c.e.signup.controller.UserController     : Home page accessed - Authentication: AnonymousAuthenticationToken [Principal=anonymousUser, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=0:0:0:0:0:0:0:1, SessionId=957AAB5D67753DE7DE4F2EDDD36D8D1F], Granted Authorities=[ROLE_ANONYMOUS]]
2025-03-26T22:29:41.887+09:00  INFO 16808 --- [http-nio-8080-exec-10] c.e.signup.controller.UserController     : ===== Starting Naver Login Process =====
